10001100001000011110100000111101, 0.1791, 0.0102, 1.2721, 0.4375
11100100010110110110111011001010, 0.2149, 0.0357, 1.3005, 0.5625
11110100100001010101010101011000, 0.1139, 0.0086, 0.6018, 0.4688
00001111101000001001110110101100, 0.2916, 0.0197, 2.2893, 0.4688
11111000010101110000111101011100, 0.1118, 0.0110, 0.4670, 0.5625
11011110011101101000101101100001, 0.1907, 0.0329, 1.0811, 0.5625
00000110101101111111100110010001, 0.1804, 0.0091, 1.1999, 0.5312
01100100110100101101110111110111, 0.1048, 0.0083, 0.3569, 0.6250
01100000111000100101001001010100, 0.0806, 0.0062, 0.3809, 0.3750
01000000111000100101001001010100, 0.0772, 0.0057, 0.3830, 0.3438
10110000000011001010000111001111, 0.0919, 0.0109, 0.3940, 0.4375
01001010100100000001010111000001, 0.0890, 0.0094, 0.4712, 0.3438
01000000111010100101001001010100, 0.0949, 0.0110, 0.4856, 0.3750
10110000000011001010001111001111, 0.0997, 0.0136, 0.4191, 0.4688
11001010100100000001010111000001, 0.0833, 0.0120, 0.3619, 0.3750
01100000011000100101101001010100, 0.0835, 0.0062, 0.4104, 0.3750
01000010100100000001010110000001, 0.2438, 0.0177, 2.0147, 0.2812
10010000000011001010001111001111, 0.0876, 0.0101, 0.3579, 0.4375
11110000000011001010000111101111, 0.0930, 0.0073, 0.3718, 0.5000
10110000000111001010000111101111, 0.0971, 0.0058, 0.4248, 0.5000
01000000111010110101001001010100, 0.0920, 0.0086, 0.4448, 0.4062
01100000011000100101001001010100, 0.0751, 0.0055, 0.3630, 0.3438
01100000011000100101001001010101, 0.0903, 0.0117, 0.4340, 0.3750
01110000000010011111100111110000, 0.0904, 0.0084, 0.3678, 0.4688
01000000101000100101001001010100, 0.0746, 0.0049, 0.3948, 0.3125
01000010100100000001011111000001, 0.0938, 0.0098, 0.5160, 0.3438
01000000111000100001001001010100, 0.0748, 0.0059, 0.3879, 0.3125
01100000101000100101001001010100, 0.0789, 0.0062, 0.3953, 0.3438
01000000101000100101001001010000, 0.0725, 0.0054, 0.4010, 0.2812
01000000111000100101001001010110, 0.0898, 0.0063, 0.4727, 0.3750
10010000000010001010001111001111, 0.1078, 0.0170, 0.5356, 0.4062
01000000101000100101001001010100, 0.0773, 0.0062, 0.4113, 0.3125
01000000101000000101001001010000, 0.0707, 0.0089, 0.3861, 0.2500
01000000111100100101001001010100, 0.0832, 0.0095, 0.3806, 0.3750
01000000101000100101000001010000, 0.0729, 0.0085, 0.4107, 0.2500
01000000111100100111001001010100, 0.0789, 0.0058, 0.3363, 0.4062
01000000101000100101000001010100, 0.0802, 0.0078, 0.4584, 0.2812
01001000111000100101001001010100, 0.0829, 0.0067, 0.3999, 0.3750
01000000101000100101011001010100, 0.0762, 0.0054, 0.3748, 0.3438
01000000101100100101011001010100, 0.0776, 0.0060, 0.3526, 0.3750
01000000101000100101001011010000, 0.1023, 0.0221, 0.5341, 0.3125
01000000001100100101011001010100, 0.0758, 0.0062, 0.3649, 0.3438
01000000101000100101000001110000, 0.0689, 0.0062, 0.3585, 0.2812
01000000111000100101001001011100, 0.0969, 0.0048, 0.5554, 0.3750
01000000100000100101001001010100, 0.0759, 0.0086, 0.4093, 0.2812
01000000101000100101001001011000, 0.0894, 0.0058, 0.5350, 0.3125
01000000101001000101001001010000, 0.0746, 0.0087, 0.3955, 0.2812
01100000011000100001001001010100, 0.0772, 0.0058, 0.4134, 0.3125
01100000101001100101001001010100, 0.0846, 0.0068, 0.4168, 0.3750
01000000101100000101001001010000, 0.0670, 0.0056, 0.3442, 0.2812
01000000100000100101001011010100, 0.1114, 0.0217, 0.6282, 0.3125
01000000111000100101000001110000, 0.0693, 0.0045, 0.3445, 0.3125
01000000101000100101000001010000, 0.0700, 0.0064, 0.3986, 0.2500
01000001101000100101011001010100, 0.0792, 0.0057, 0.3714, 0.3750
01000000101000100101001001010000, 0.0712, 0.0063, 0.3805, 0.2812
01000000111100000101001001010000, 0.0756, 0.0063, 0.3926, 0.3125
01000000101100000100001001010000, 0.0665, 0.0057, 0.3696, 0.2500
01000000101000000101001001010000, 0.0677, 0.0059, 0.3793, 0.2500
01000000101000100101001101010000, 0.0752, 0.0050, 0.3997, 0.3125
01000000101000100101000001111000, 0.0944, 0.0041, 0.5984, 0.3125
01000000101100000100001001010001, 0.0664, 0.0052, 0.3407, 0.2812
01000000101000000100001001010001, 0.0665, 0.0068, 0.3608, 0.2500
01000000101100000100001011010000, 0.0975, 0.0308, 0.4476, 0.2812
01000000101000100101000001010010, 0.2134, 0.0349, 1.5731, 0.2812
01000000100000000100001001010001, 0.0718, 0.0067, 0.4458, 0.2188
01000000001100000100001001010001, 0.0663, 0.0053, 0.3701, 0.2500
01000000101100000100001101010001, 0.0744, 0.0052, 0.3896, 0.3125
01000010101000000100001001010001, 0.0740, 0.0065, 0.4064, 0.2812
01010000001100000100001001010001, 0.0724, 0.0071, 0.3864, 0.2812
01001000101000000101001001010000, 0.0710, 0.0066, 0.3756, 0.2812
01000000101000000101001001010010, 0.1968, 0.0411, 1.3580, 0.2812
01000000101000000101001001010000, 0.0687, 0.0069, 0.3820, 0.2500
01000000001100000100000001010001, 0.0616, 0.0059, 0.3499, 0.2188
01000000111000100101000001110010, 0.1831, 0.0337, 1.2175, 0.3438
01000000001000000100000001010001, 0.0608, 0.0057, 0.3750, 0.1875
01000000001000100100000001010001, 0.0622, 0.0066, 0.3505, 0.2188
01000000101000000100001101010001, 0.0695, 0.0046, 0.3774, 0.2812
01000000101000000101001001011000, 0.0896, 0.0061, 0.5664, 0.2812
01000000100000000100001001010001, 0.0655, 0.0057, 0.3905, 0.2188
01000000001000100100000001010101, 0.0716, 0.0052, 0.4242, 0.2500
01000000001001000100000001010001, 0.0683, 0.0079, 0.4011, 0.2188
11000000101000000101001001010000, 0.0697, 0.0050, 0.3759, 0.2812
01000010001000100100000001010001, 0.0729, 0.0067, 0.4253, 0.2500
01000000001000000100000001010011, 0.1407, 0.0078, 1.1258, 0.2188
01010000001000100100000001010001, 0.0689, 0.0063, 0.3886, 0.2500
01000000001100000100000000010001, 0.2147, 0.0333, 1.6927, 0.1875
01000000101000000100000001010001, 0.0650, 0.0064, 0.3804, 0.2188
01000000001100000100000001010001, 0.0632, 0.0059, 0.3664, 0.2188
01000000001100000100010001010001, 0.0680, 0.0067, 0.3766, 0.2500
01000000001000100100000001010000, 0.0691, 0.0070, 0.4477, 0.1875
01000000001100000100000001000001, 0.1580, 0.0373, 1.0945, 0.1875
01000000101000100100000001010001, 0.0714, 0.0067, 0.4107, 0.2500
01000000001000010100000001010001, 0.0648, 0.0056, 0.3840, 0.2188
01001000101100000100001001010000, 0.0696, 0.0061, 0.3657, 0.2812
01001000101000000100000001010001, 0.0714, 0.0060, 0.4164, 0.2500
10000000101000000101001001010000, 0.0712, 0.0048, 0.4238, 0.2500
01000000001000100100000001010101, 0.0705, 0.0066, 0.4026, 0.2500
01000010001000100100000001010001, 0.0685, 0.0065, 0.3835, 0.2500
01001000101000000101001001010000, 0.0701, 0.0064, 0.3687, 0.2812
01000001001100000100000001010001, 0.0709, 0.0070, 0.4032, 0.2500
01000001001100000100000001010001, 0.0645, 0.0064, 0.3439, 0.2500
01000000001100000100000000010001, 0.2101, 0.0320, 1.6570, 0.1875
01000001001100000100000001110001, 0.0684, 0.0050, 0.3631, 0.2812
01000001001000000100000001010001, 0.0688, 0.0058, 0.4227, 0.2188
00000000001000010100000001010001, 0.0791, 0.0140, 0.4915, 0.1875
01000000001100000100000001010001, 0.0630, 0.0058, 0.3651, 0.2188
01000000001100000100000001010000, 0.0595, 0.0073, 0.3489, 0.1875
01000001001000010100000001010001, 0.0742, 0.0063, 0.4411, 0.2500
01000000001000000100000001011001, 0.0858, 0.0072, 0.5818, 0.2188
01000000001000010100000011010001, 0.1058, 0.0208, 0.6411, 0.2500
01000000001100000100000001010101, 0.0684, 0.0062, 0.3839, 0.2500
01000000001100000100000001010001, 0.0630, 0.0053, 0.3689, 0.2188
01000001001100000100010001110001, 0.0686, 0.0049, 0.3343, 0.3125
01000000001000000110000001010001, 0.0645, 0.0074, 0.3667, 0.2188
01000000001110000100000001010001, 0.0656, 0.0076, 0.3450, 0.2500
01000000001100000000000001010000, 0.0584, 0.0055, 0.3835, 0.1562
01000000001000100110000001010001, 0.0660, 0.0062, 0.3608, 0.2500
01000001001101000100000001010001, 0.0711, 0.0069, 0.3741, 0.2812
01000000001110000100000001010000, 0.0608, 0.0055, 0.3453, 0.2188
01000000011100000100000001010001, 0.0678, 0.0068, 0.3738, 0.2500
01000000001100000100000001010011, 0.1372, 0.0073, 1.0639, 0.2500
01010000001100000100000001010001, 0.0649, 0.0053, 0.3562, 0.2500
01000000001000000110000011010001, 0.0928, 0.0229, 0.4948, 0.2500
11000000001100000000000001010000, 0.0575, 0.0054, 0.3443, 0.1875
01000000001110000100000001010100, 0.0626, 0.0055, 0.3323, 0.2500
01000000001000100100000011010001, 0.1097, 0.0309, 0.5996, 0.2500
11100000001100000000000001010000, 0.0565, 0.0057, 0.3009, 0.2188
01000000001110000100000001010000, 0.0638, 0.0056, 0.3744, 0.2188
11000000101100000000000001010000, 0.0641, 0.0047, 0.3842, 0.2188
01000000001100000000000001010100, 0.0624, 0.0069, 0.3810, 0.1875
01010000001100000000000001010100, 0.0658, 0.0059, 0.3923, 0.2188
01000001001100000000000001010100, 0.0647, 0.0063, 0.3780, 0.2188
01000000011100000000000001010100, 0.0684, 0.0066, 0.4126, 0.2188
11100000000100000000000001010000, 0.0580, 0.0115, 0.3004, 0.1875
01000000001110000100000001010001, 0.0677, 0.0071, 0.3698, 0.2500
01000000001100100100000001010000, 0.0624, 0.0066, 0.3526, 0.2188
01000001001100000100000001010000, 0.0647, 0.0056, 0.3839, 0.2188
01000010001100000000000001010000, 0.0597, 0.0054, 0.3666, 0.1875
01000000001100000100000001010010, 0.2071, 0.0383, 1.5461, 0.2188
01000000001100000000000001010110, 0.0773, 0.0083, 0.4881, 0.2188
01000000001100000000000001010000, 0.0533, 0.0051, 0.3358, 0.1562
01000000001100000001000001010000, 0.0586, 0.0065, 0.3464, 0.1875
11100000001110000000000001010000, 0.0659, 0.0060, 0.3607, 0.2500
11000000001100000000000001010000, 0.0582, 0.0048, 0.3560, 0.1875
11000000001100000000000000010000, 0.2038, 0.0212, 1.7126, 0.1562
01100000001100000001000001010000, 0.0597, 0.0057, 0.3325, 0.2188
01100000001110000100000001010000, 0.0641, 0.0064, 0.3402, 0.2500
11100000000100010000000001010000, 0.0649, 0.0077, 0.3682, 0.2188
11100000001100000000000001011000, 0.0786, 0.0044, 0.5013, 0.2500
11100000000110000000000001010000, 0.0667, 0.0136, 0.3393, 0.2188
01000000001100000001000001010100, 0.0637, 0.0061, 0.3695, 0.2188
01000000001110000100000001010001, 0.0690, 0.0075, 0.3803, 0.2500
01100000001100000001000101010000, 0.0634, 0.0050, 0.3440, 0.2500
01000000001100000000000011010000, 0.0860, 0.0229, 0.4891, 0.1875
01000000001100000110000001010001, 0.0681, 0.0068, 0.3766, 0.2500
11100000000100001000000001010000, 0.0666, 0.0093, 0.3725, 0.2188
01000000001100010100000001010000, 0.0679, 0.0068, 0.4061, 0.2188
11000000001000000000000001010000, 0.0570, 0.0053, 0.3711, 0.1562
01101101001001100100010100000111, 419141.6814, 0.0143, 4191416.7000, 0.0000
00110101011111001100100101100111, 419141.6814, 0.0143, 4191416.7000, 0.0000
00001110101100011011001001011111, 419141.6814, 0.0143, 4191416.7000, 0.0000
01100110111111010111111011011100, 419141.6814, 0.0143, 4191416.7000, 0.0000
00000011100100010101010101000000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010111110001101110, 419141.6814, 0.0143, 4191416.7000, 0.0000
10111101110101111000110101110110, 419141.6814, 0.0143, 4191416.7000, 0.0000
10111111000101001101001000101010, 419141.6814, 0.0143, 4191416.7000, 0.0000
11010001000100000011000111010000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010111100110101011110100110101, 419141.6814, 0.0143, 4191416.7000, 0.0000
01011110111111000001011101111111, 419141.6814, 0.0143, 4191416.7000, 0.0000
11110000011111100011011101111101, 419141.6814, 0.0143, 4191416.7000, 0.0000
00001110100000110010100101001011, 419141.6814, 0.0143, 4191416.7000, 0.0000
10010101111001101011000001101110, 419141.6814, 0.0143, 4191416.7000, 0.0000
11111010001101101111100110111001, 419141.6814, 0.0143, 4191416.7000, 0.0000
10110110100110010000000100111011, 419141.6814, 0.0143, 4191416.7000, 0.0000
11001000111100101011111110101010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01001111110000111110111100010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110111001000110110100100110000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01111000110010101101010110010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111111101010010001110100, 419141.6814, 0.0143, 4191416.7000, 0.0000
11101101100101111111000111011100, 419141.6814, 0.0143, 4191416.7000, 0.0000
11011011101100011010000011011000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01111101100110000001010000010000, 419141.6814, 0.0143, 4191416.7000, 0.0000
10010111110111111011010101101110, 419141.6814, 0.0143, 4191416.7000, 0.0000
11111100110100001111101001110110, 419141.6814, 0.0143, 4191416.7000, 0.0000
11100110000100110000101110001000, 419141.6814, 0.0143, 4191416.7000, 0.0000
11010100101011111010101111100010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010110000111101110010110001110, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101100011000010001001011001101, 419141.6814, 0.0143, 4191416.7000, 0.0000
01100010000001001111011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
10100001011000010101111110101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
11011011001101011001000110011100, 419141.6814, 0.0143, 4191416.7000, 0.0000
11011100111110010110111010110011, 419141.6814, 0.0143, 4191416.7000, 0.0000
01000111110101010100101100011010, 419141.6814, 0.0143, 4191416.7000, 0.0000
00110001100000011110110001001110, 419141.6814, 0.0143, 4191416.7000, 0.0000
11101100011010111010110000001010, 419141.6814, 0.0143, 4191416.7000, 0.0000
10100101001010001011100001001100, 419141.6814, 0.0143, 4191416.7000, 0.0000
10111001011100010111011010101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01011010111010100110101111010110, 419141.6814, 0.0143, 4191416.7000, 0.0000
11001101010000100001010101110110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111011011110001001000110110111, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010011001111011011110110100011, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110001011111010111101010100001, 419141.6814, 0.0143, 4191416.7000, 0.0000
01101100111011000011000111111000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01101001111111010111000100011001, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101000000011011110011111010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
11001101010110011000001010100111, 419141.6814, 0.0143, 4191416.7000, 0.0000
10001100101101010100111110000101, 419141.6814, 0.0143, 4191416.7000, 0.0000
11110111101001110111111100110001, 419141.6814, 0.0143, 4191416.7000, 0.0000
01100110111011010111111011011100, 419141.6814, 0.0143, 4191416.7000, 0.0000
01000100111111101010010001110100, 419141.6814, 0.0143, 4191416.7000, 0.0000
10110110100110010000000101111011, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010111110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01100010000001001111001000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
11101101100001111111000111011100, 419141.6814, 0.0143, 4191416.7000, 0.0000
11011011101100011010000011010000, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101000000011011110011011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010011110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
10110110100100010000000100111011, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010001110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01001101010000100001010101110110, 419141.6814, 0.0143, 4191416.7000, 0.0000
11111100110100001111101000110110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01100010100001001111001000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010000001001111011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01000111110101000100101100011010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010011010001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01000100111111101000010001110100, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010000001001101011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
11100010000001001111001000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
11110111101001111111111100110001, 419141.6814, 0.0143, 4191416.7000, 0.0000
11001111010110011000001010100111, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100011110010111110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
10110110100110010000000101111111, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010111110000100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010111110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110001011111010111101010100000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01101001111111010111000110011001, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010000111110010111110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
11011011101100011010001011010000, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101000000011001110011111010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010000001001101111000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111011011110001001001110110111, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010000001000101111000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00101001111111010111000100011001, 419141.6814, 0.0143, 4191416.7000, 0.0000
11101000000011011110011011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101000000011111110011011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
00110010000001001111011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
11001101010000100101010101110110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110001011111000111101010100001, 419141.6814, 0.0143, 4191416.7000, 0.0000
11001001010110011000001010100111, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010011110001101110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01001001111111010111000110011001, 419141.6814, 0.0143, 4191416.7000, 0.0000
11001101010000000101010101110110, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101000001011011110011011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
11101101100001111111000111001100, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010010001001101011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010011100001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101001001011011110011011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010000001001111011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
11110111101011111111111100110001, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101010001011011110011011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100011110010111110101100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010011110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010011111001101110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100011110010111110101000110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111011011110001001001110110101, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010001110001100111, 419141.6814, 0.0143, 4191416.7000, 0.0000
01000111110101000100101100011011, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101000001111011110011011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100011111010111110101100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010100011110010111110101100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
11001101010000100101010101110111, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010000001000101111000101001, 419141.6814, 0.0143, 4191416.7000, 0.0000
11000010000001001111001000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01100010000001001111001000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
11001101010010100101010101110110, 419141.6814, 0.0143, 4191416.7000, 0.0000
11011011101100011010001011010100, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010010000001101011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00101000000011111110011011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110001011111010111101011100000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111011011110001001001111110101, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010010111110010111110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100011111010111110101100100, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100011110010111110101100010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01100010000101001111001000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00110010000001001111011001101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010011110001101110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010100011110010111110101100010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010000101000101111000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110000000001001101111000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010011111110010111110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010000001001111011001101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111011001110001001001111110101, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101000001011011110010011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010100010110010111110101100010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111010010011110001101110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00110010000001001011011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010010001001101011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110011010001001101011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
11010100111110010011110001101110, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101000001011011110011011011010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01100010000101001111001000101100, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010100111110010011111001111110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00101000000011111110011011110010, 419141.6814, 0.0143, 4191416.7000, 0.0000
11010100011110010111110101100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00110010000001001011001000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010100011110010111110101100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111011011110001001001110110111, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111011001111001001001111110101, 419141.6814, 0.0143, 4191416.7000, 0.0000
10101010001011011110011011011010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010010001001101011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010100011111010111110101100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110010000001000101111000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010100010110010111110001100010, 419141.6814, 0.0143, 4191416.7000, 0.0000
00110010000001001011000000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00110110000001001011011000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00101000000011111110010011010010, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010100001111010111110101100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
01110000000001001001111000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010100001111010111110101100111, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010010111110010111110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111111011110001001001110110111, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111011011110001011001111110101, 419141.6814, 0.0143, 4191416.7000, 0.0000
00100010000101001111001000101000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010100011110010101110101100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010000011110010111110101100010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01111001011111010111101011100000, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010000011110010111110100100010, 419141.6814, 0.0143, 4191416.7000, 0.0000
01010011111110010111110001100110, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111111011110001011001111110101, 419141.6814, 0.0143, 4191416.7000, 0.0000
00010000011110010111110100110010, 419141.6814, 0.0143, 4191416.7000, 0.0000
00111011001111001001001110110101, 419141.6814, 0.0143, 4191416.7000, 0.0000
10001000001011011110011011011010, 419141.6814, 0.0143, 4191416.7000, 0.0000
